Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,ENSO,NAO,O18,H2,O18 P,H2 P
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,277.7871,0.0,1.2,0.9,-13.15,-96.3,-11.149563,-77.112564
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,269.7188,0.0,0.1,0.95,-17.77,-137.7,-13.9933815,-99.46901
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,277.30194,5.7136954e-06,2.4,0.29,-11.27,-85.7,-11.968311,-83.54909
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,277.9644,0.0,0.1,1.34,-11.26,-82.7,-10.631184,-73.03737
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,276.55295,0.0,-1.5,0.8,-9.36,-71.0,-10.151562,-69.26686
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,280.60248,2.2642824e-05,1.3,0.31,-8.42,-65.1,-9.376415,-63.173107
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,289.46414,0.0,0.9,-0.92,-7.08,-49.1,-7.133335,-45.539318
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,295.60117,3.1543033e-05,0.3,-0.97,-4.38,-24.7,-5.9124794,-35.94166
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,295.3235,0.0,-0.3,0.18,-7.23,-50.2,-6.0287514,-36.855724
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,296.42154,0.0,-1.2,-1.68,-5.16,-37.1,-6.1183777,-37.560314
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,288.2997,3.4225584e-05,-1.2,1.62,-7.54,-51.5,-7.0703545,-45.0442
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,0,0,1,0,0,285.54843,0.0,-1.0,-1.27,-6.14,-39.7,-8.460773,-55.974865
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,0,0,1,0,0,280.39014,0.0,-1.5,0.68,-18.94,-143.9,-11.086582,-76.61745
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,0,0,1,0,0,276.2039,4.193858e-05,-0.9,1.86,-12.78,-92.6,-11.822971,-82.40651
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,0,0,1,0,0,276.15723,3.1357853e-05,-1.4,1.79,-13.96,-103.8,-11.798748,-82.21608
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,0,0,1,0,0,268.2487,0.0,0.4,1.32,-12.02,-92.5,-12.564205,-88.23366
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,0,0,1,0,0,281.7189,0.0,-1.2,1.45,-8.85,-68.0,-8.770832,-58.412365
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,0,0,1,0,0,282.2176,2.31419e-05,-0.1,0.73,-10.12,-75.1,-9.061512,-60.69752
47.54260867,7.58371693,304.73438,2015,0.741222010848596,0,0,1,0,0,288.22043,0.0,-1.2,0.15,-9.68,-72.3,-7.1139565,-45.386974
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,0,0,1,0,0,288.31238,5.1457242e-05,-0.9,-0.07,-6.6,-44.3,-6.9613495,-44.187267
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,0,0,1,0,0,293.95563,0.00013695988,-1.9,-3.18,-3.4,-26.4,-6.2031593,-38.226818
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,0,0,1,0,0,294.4896,0.0,-2.4,-0.76,-4.55,-30.0,-6.229805,-38.43629
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,0,0,1,0,0,287.99283,0.0,-2.7,-0.65,-8.48,-62.9,-7.889103,-51.480724
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,0,0,1,0,0,283.72903,1.8849525e-05,-2.8,0.44,-10.96,-79.1,-8.048977,-52.73756
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,0,0,1,0,0,280.1683,1.168675e-05,-0.8,1.74,-12.41,-93.4,-9.977154,-67.89577
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,0,0,1,0,0,278.19882,8.5925654e-05,-0.9,2.24,-7.68,-53.2,-10.47131,-71.78053
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,0,0,1,0,0,275.55386,7.179331e-05,-3.6,0.12,-14.0,-105.2,-13.14072,-92.765884
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,0,0,1,0,0,268.42368,0.0,-3.2,1.58,-11.95,-87.3,-13.412022,-94.8987
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,0,0,1,0,0,279.95047,0.0,-0.1,0.73,-12.39,-95.3,-9.59927,-64.925064
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,0,0,1,0,0,281.7651,0.0,-2.0,0.38,-8.98,-61.1,-8.954929,-59.85963
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,0,0,1,0,0,288.55487,0.00012203007,0.7,-0.77,-8.58,-60.4,-7.5354424,-48.70045
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,0,0,1,0,0,293.4224,8.819352e-05,1.1,-0.43,-8.78,-65.1,-6.360611,-39.46461
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,0,0,1,0,0,292.4771,0.0,0.7,-1.76,-4.3,-27.7,-6.711849,-42.22584
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,0,0,1,0,0,290.64362,0.0,1.2,-1.65,-5.1,-30.8,-7.3925247,-47.576916
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,0,0,1,0,0,287.7862,0.0,2.0,0.61,-8.52,-58.2,-7.6468697,-49.576427
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,0,0,1,0,0,280.75803,0.0,-0.4,0.41,-8.74,-59.1,-8.441395,-55.82252
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,0,0,1,0,0,276.4327,4.3112173e-05,-0.2,-0.16,-10.19,-71.1,-12.467312,-87.47194
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,0,0,1,0,0,273.04892,2.7328366e-05,0.5,0.48,-8.56,-60.4,-13.72208,-97.3362
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,0,0,1,0,0,275.19965,0.0,1.8,1.44,-8.8,-62.8,-10.737766,-73.87526
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,0,0,1,0,0,271.19095,0.0,1.7,0.61,-9.0,-64.5,-13.024448,-91.85182
47.54260867,7.58371693,304.73438,2019,0.2386727660059501,0,0,1,0,0,276.47696,6.333429e-05,-0.1,0.59,-9.85,-68.46,-12.71439,-89.41432
47.54260867,7.58371693,304.73438,2019,0.6994583270516471,0,0,1,0,0,277.14084,3.7278256e-05,-2.3,0.29,-15.46,-118.68,-12.288059,-86.06276
47.54260867,7.58371693,304.73438,2020,-0.23030567023061196,0,0,1,0,0,293.53864,9.7740434e-05,0.7,-1.23,-3.66,-25.74,-6.6416016,-41.673595
47.54260867,7.58371693,304.73438,2012,-0.27195815753410524,0,0,1,0,0,277.42203,0.0,-1.0,0.17,-11.73,-85.6,-12.5884285,-88.42409
47.54260867,7.58371693,304.73438,2017,0.9510565162951535,0,0,1,0,0,272.9842,0.0,1.5,0.74,-9.33,-66.0,-10.277523,-70.257095
47.54260867,7.58371693,304.73438,2017,0.741222010848596,0,0,1,0,0,277.1445,2.3935061e-05,0.4,-1.91,-7.14,-49.1,-12.142719,-84.92018
47.54260867,7.58371693,304.73438,2017,0.29671281927349075,0,0,1,0,0,286.19797,0.00016714745,-0.7,0.05,-5.69,-40.6,-7.8648796,-51.290295
47.54260867,7.58371693,304.73438,2017,-0.2135209154397959,0,0,1,0,0,294.1607,0.0,1.3,1.26,-4.01,-28.8,-6.208004,-38.264904
47.54260867,7.58371693,304.73438,2017,-0.680773409477016,0,0,1,0,0,296.1849,0.0,0.9,-1.1,-5.25,-34.0,-6.3412323,-39.312267
47.54260867,7.58371693,304.73438,2017,-0.9587178169872964,0,0,1,0,0,290.00122,0.0,1.0,-0.61,-8.91,-63.1,-7.5960007,-49.176525
47.54260867,7.58371693,304.73438,2017,-0.9741004551724206,0,0,1,0,0,284.1145,1.5991547e-05,1.5,0.19,-5.6,-36.3,-8.179783,-53.76588
47.54260867,7.58371693,304.73438,2018,0.9510565162951535,0,0,1,0,0,275.3793,5.6768386e-05,2.4,-0.93,-11.85,-91.1,-11.1108055,-76.80788
47.54260867,7.58371693,304.73438,2018,0.9760105506323683,0,0,1,0,0,277.7404,2.7155867e-05,0.8,1.24,-6.42,-47.1,-9.415173,-63.477795
47.54260867,7.58371693,304.73438,2018,0.741222010848596,0,0,1,0,0,283.40222,0.0,0.6,2.12,-6.47,-42.0,-7.947239,-51.937756
47.54260867,7.58371693,304.73438,2018,0.29671281927349075,0,0,1,0,0,289.17535,0.0,-0.2,1.09,-5.85,-38.7,-6.602844,-41.368908
47.54260867,7.58371693,304.73438,2018,-0.2135209154397959,0,0,1,0,0,296.8714,0.0,0.4,1.39,-6.77,-45.3,-5.946392,-36.208263
47.54260867,7.58371693,304.73438,2018,-0.680773409477016,0,0,1,0,0,288.6393,0.0,-0.5,1.97,-5.39,-33.1,-6.651291,-41.749767
47.54260867,7.58371693,304.73438,2018,-0.9587178169872964,0,0,1,0,0,286.81274,0.0,-1.5,1.67,-4.56,-29.4,-7.3028984,-46.872326
47.54260867,7.58371693,304.73438,2018,-0.9741004551724206,0,0,1,0,0,279.02,0.0,0.6,0.93,-16.23,-119.1,-8.732075,-58.107677
47.54260867,7.58371693,304.73438,2019,0.741222010848596,0,0,1,0,0,285.7251,3.3599074e-05,-0.7,-2.62,-8.46,-60.31,-8.354191,-55.136974
47.54260867,7.58371693,304.73438,2019,0.29671281927349075,0,0,1,0,0,286.36,3.406696e-05,-0.7,-1.09,-5.55,-35.23,-7.7243843,-50.185802
47.54260867,7.58371693,304.73438,2019,-0.2135209154397959,0,0,1,0,0,287.5997,0.0,-0.6,-1.43,-5.65,-38.0,-7.293209,-46.796154
47.54260867,7.58371693,304.73438,2019,-0.680773409477016,0,0,1,0,0,300.82617,0.0,-0.2,-1.17,-5.4,-34.87,-5.8204308,-35.21803
47.54260867,7.58371693,304.73438,2019,-0.9587178169872964,0,0,1,0,0,285.202,0.00012537153,-1.9,-0.16,-8.7,-60.16,-8.2282295,-54.14674
47.54260867,7.58371693,304.73438,2019,-0.9741004551724206,0,0,1,0,0,285.8294,6.5843655e-05,-0.6,-1.41,-7.43,-49.5,-8.451084,-55.898693
47.54260867,7.58371693,304.73438,2019,-0.7236440382959123,0,0,1,0,0,283.0581,4.482975e-05,-1.4,0.28,-11.57,-86.48,-9.628338,-65.15358
47.54260867,7.58371693,304.73438,2020,0.6994583270516471,0,0,1,0,0,277.7979,6.803367e-05,-0.1,1.26,-6.89,-46.73,-10.90733,-75.20827
47.54260867,7.58371693,304.73438,2020,0.9562348265919056,0,0,1,0,0,279.84067,0.0,-0.2,1.01,-7.18,-50.55,-9.410328,-63.43971
47.54260867,7.58371693,304.73438,2020,0.9721181966290613,0,0,1,0,0,282.12308,0.0,0.3,-1.02,-6.17,-49.37,-8.741764,-58.18385
47.54260867,7.58371693,304.73438,2020,0.7295575540864875,0,0,1,0,0,290.06946,1.9814748e-05,0.7,-0.41,-6.04,-37.39,-6.886257,-43.596935
47.54260867,7.58371693,304.73438,2020,0.2802306751992159,0,0,1,0,0,286.92548,2.1987888e-05,-0.6,-0.15,-5.9,-40.35,-7.2253838,-46.26295
47.54260867,7.58371693,304.73438,2020,-0.6932812268869771,0,0,1,0,0,292.29608,1.390178e-05,1.8,0.12,-5.98,-40.57,-6.922592,-43.88258
47.54260867,7.58371693,304.73438,2020,-0.9634705485641486,0,0,1,0,0,286.95892,0.0,1.5,0.98,-7.38,-49.3,-7.5887337,-49.119396
47.54260867,7.58371693,304.73438,2020,-0.970063921851507,0,0,1,0,0,287.14307,0.00017954341,0.8,-0.65,-10.33,-73.8,-8.266987,-54.451427
47.54260867,7.58371693,304.73438,2020,-0.7116566222817751,0,0,1,0,0,276.33737,0.0,1.1,2.54,-6.44,-42.64,-9.468464,-63.89674
47.54260867,7.58371693,304.73438,2020,-0.27195815753410524,0,0,1,0,0,274.5434,0.00013547685,3.0,-0.3,-14.36,-106.24,-13.092274,-92.385025
47.54260867,7.58371693,304.73438,2021,0.2386727660059501,0,0,1,0,0,270.02377,0.0,3.2,-1.11,-11.58,-83.99,-14.070896,-100.078384
47.54260867,7.58371693,304.73438,2021,0.6994583270516471,0,0,1,0,0,280.32526,0.0,2.5,0.14,-10.9,-80.08,-10.587582,-72.694595
47.54260867,7.58371693,304.73438,2021,0.9510565162951535,0,0,1,0,0,280.83557,0.0,0.6,0.73,-7.66,-52.14,-9.429707,-63.592052
47.54260867,7.58371693,304.73438,2021,0.9760105506323683,0,0,1,0,0,283.34946,0.0,0.6,-1.43,-12.37,-90.24,-8.703007,-57.87916
47.54260867,7.58371693,304.73438,2021,0.741222010848596,0,0,1,0,0,284.14615,6.8996545e-05,0.8,-1.24,-9.25,-67.58,-8.891949,-59.364513
47.54260867,7.58371693,304.73438,2021,0.29671281927349075,0,0,1,0,0,284.75803,0.0,0.7,0.77,-6.23,-42.48,-8.3008995,-54.71803
47.54260867,7.58371693,304.73438,2021,-0.2135209154397959,0,0,1,0,0,295.42178,0.0,2.3,0.03,-7.52,-52.66,-6.2685623,-38.74098
47.54260867,7.58371693,304.73438,2021,-0.680773409477016,0,0,1,0,0,291.07446,3.578473e-05,1.0,-0.28,-7.05,-49.84,-7.038864,-44.796642
47.54260867,7.58371693,304.73438,2021,-0.9587178169872964,0,0,1,0,0,287.4413,1.5844727e-05,1.3,-0.21,-6.38,-41.48,-7.8261223,-50.985607
47.54260867,7.58371693,304.73438,2021,-0.9741004551724206,0,0,1,0,0,284.07278,1.7715642e-05,1.2,-2.29,-8.61,-61.91,-8.7999,-58.64088
47.54260867,7.58371693,304.73438,2021,-0.7236440382959123,0,0,1,0,0,273.78134,1.5679725e-05,1.6,-0.18,-10.46,-71.94,-13.101963,-92.4612
47.54260867,7.58371693,304.73438,2021,-0.2884824328806098,0,0,1,0,0,274.54303,8.0514656e-05,2.5,0.29,-11.89,-89.14,-12.627186,-88.728775
47.54260867,7.58371693,304.73438,2017,0.9760105506323683,0,0,1,0,0,284.59937,0.0,-0.3,1.73,-9.8,-65.2,-7.7970543,-50.75709
47.54260867,7.58371693,304.73438,2019,0.9760105506323683,0,0,1,0,0,281.20963,1.172997e-05,0.2,0.47,-13.58,-99.67,-9.221386,-61.954357
47.54260867,7.58371693,304.73438,2017,0.2386727660059501,0,0,1,0,0,279.48343,2.1721884e-05,0.3,0.48,-10.24,-72.0,-11.648563,-81.035416
47.54260867,7.58371693,304.73438,2017,-0.7236440382959123,0,0,1,0,0,281.2468,0.0,1.5,-0.0,-11.14,-80.7,-10.393795,-71.17116
47.54260867,7.58371693,304.73438,2022,0.2386727660059501,0,0,1,0,0,279.04373,0.0,0.8,1.08,-9.28,-64.8,-10.975155,-75.74147
47.54260867,7.58371693,304.73438,2022,0.6994583270516471,0,0,1,0,0,271.91058,0.0,1.8,1.68,-6.84,-44.5,-10.379261,-71.0569
47.54260867,7.58371693,304.73438,2022,0.9510565162951535,0,0,1,0,0,278.52533,0.0,2.9,0.77,-8.89,-56.5,-9.701008,-65.72487
47.54260867,7.58371693,304.73438,2022,0.9760105506323683,0,0,1,0,0,283.4388,1.0617352e-05,2.8,-0.36,-10.67,-76.4,-8.378414,-55.327404
47.54260867,7.58371693,304.73438,2022,0.741222010848596,0,0,1,0,0,284.11502,1.0658523e-05,2.4,0.71,-4.02,-24.1,-8.882259,-59.28834
47.54260867,7.58371693,304.73438,2017,0.6994583270516471,0,0,1,0,0,276.54092,0.0,-0.1,1.0,-12.19,-86.9,-11.508068,-79.93092
47.54260867,7.58371693,304.73438,2017,-0.2884824328806098,0,0,1,0,0,275.74734,0.0,-0.2,0.88,-12.54,-93.2,-12.946934,-91.24245
47.54260867,7.58371693,304.73438,2018,-0.7236440382959123,0,0,1,0,0,282.25748,2.031584e-05,-0.1,-0.11,-11.95,-87.1,-9.851192,-66.90553
47.54260867,7.58371693,304.73438,2019,0.9510565162951535,0,0,1,0,0,277.75946,8.073953e-06,-0.5,1.23,-6.64,-46.13,-9.633183,-65.191666
47.54260867,7.58371693,304.73438,2019,-0.2884824328806098,0,0,1,0,0,276.58804,8.865666e-05,-0.9,1.2,-10.59,-79.6,-12.4866905,-87.62428
47.54260867,7.58371693,304.73438,2018,0.6994583270516471,0,0,1,0,0,277.1654,3.2375156e-05,-0.8,1.58,-10.17,-73.4,-10.921864,-75.322525
47.54260867,7.58371693,304.73438,2022,0.29671281927349075,0,0,1,0,0,288.40582,0.0,2.8,-0.12,-5.16,-32.5,-7.3634567,-47.3484
47.54260867,7.58371693,304.73438,2022,-0.680773409477016,0,0,1,0,0,294.9757,0.0,1.7,1.47,-5.29,-32.1,-6.3436546,-39.33131
47.54260867,7.58371693,304.73438,2022,-0.9587178169872964,0,0,1,0,0,285.436,7.9611906e-05,2.7,-1.61,-7.38,-50.7,-8.717541,-57.99342
47.54260867,7.58371693,304.73438,2022,-0.9741004551724206,0,0,1,0,0,282.0838,7.0937585e-06,2.8,-0.72,-5.04,-35.1,-8.703007,-57.87916
47.54260867,7.58371693,304.73438,2022,-0.7236440382959123,0,0,1,0,0,280.87573,0.0,0.5,0.69,-7.83,-57.9,-10.926708,-75.36061
47.54260867,7.58371693,304.73438,2022,-0.2884824328806098,0,0,1,0,0,271.9337,0.0,3.5,-0.15,-10.25,-74.6,-13.198856,-93.222916
47.54260867,7.58371693,304.73438,2022,-0.2135209154397959,0,0,1,0,0,291.82748,0.0,1.3,-0.09,-3.67,-22.8,-6.593155,-41.292736
47.54260867,7.58371693,304.73438,2023,0.2386727660059501,0,0,1,0,0,274.77698,0.0,2.3,1.25,-14.21,-105.5,-10.776524,-74.17995
47.54260867,7.58371693,304.73438,2023,0.9510565162951535,0,0,1,0,0,283.67813,3.850446e-05,0.3,-1.11,-6.51,-46.62,-8.591579,-57.003185
47.54260867,7.58371693,304.73438,2023,0.9760105506323683,0,0,1,0,0,284.27426,1.003322e-05,0.4,-0.63,-7.85,-56.63,-8.334812,-54.98463
47.54260867,7.58371693,304.73438,2023,0.741222010848596,0,0,1,0,0,287.52286,0.0,-1.7,0.39,-7.05,-50.46,-7.2956314,-46.815197
47.54260867,7.58371693,304.73438,2023,0.29671281927349075,0,0,1,0,0,290.60388,6.739117e-05,0.4,-0.58,-5.21,-33.39,-6.796631,-42.892345
47.54260867,7.58371693,304.73438,2023,-0.2135209154397959,0,0,1,0,0,293.68936,0.0,-0.4,-2.17,-4.19,-29.55,-6.3363876,-39.27418
47.54260867,7.58371693,304.73438,2023,-0.680773409477016,0,0,1,0,0,293.48465,0.0,-1.4,-1.16,-4.95,-34.99,-6.5665092,-41.083263
47.54260867,7.58371693,304.73438,2023,-0.9587178169872964,0,0,1,0,0,288.97687,4.4725133e-05,-2.1,-0.44,-6.02,-41.03,-7.503952,-48.452892
47.54260867,7.58371693,304.73438,2023,-0.9741004551724206,0,0,1,0,0,279.809,1.8370994e-05,-0.8,-2.03,-10.41,-78.43,-9.7349205,-65.99147
47.54260867,7.58371693,304.73438,2023,-0.7236440382959123,0,0,1,0,0,281.0454,0.0,-1.3,-0.32,-11.44,-86.43,-10.122494,-69.038345
47.54260867,7.58371693,304.73438,2023,-0.2884824328806098,0,0,1,0,0,276.82394,0.0,-0.4,1.94,-11.58,-86.95,-11.391796,-79.01686
47.54260867,7.58371693,304.73438,2023,0.6994583270516471,0,0,1,0,0,278.57825,0.00021441777,2.3,0.92,-6.32,-39.55,-10.54398,-72.35182
23.27,5.6,2246.375,1992,0.7295575540864875,0,1,0,0,0,298.5851,0.0,0.4,2.63,-0.99,3.0,-1.0203607,3.7242012
23.27,5.6,2246.375,1992,-0.23030567023061196,0,1,0,0,0,301.44458,0.0,-1.0,0.16,3.4,20.0,-1.6212163,-1.297924
23.27,5.6,2246.375,1992,-0.6932812268869771,0,1,0,0,0,299.10037,0.0,0.6,0.85,-0.97,-7.4,-1.4335496,0.19301224
23.27,5.6,2246.375,1993,-0.680773409477016,0,1,0,0,0,300.86612,0.0,-1.6,0.12,-5.05,-27.2,-2.3143265,-7.1126213
23.27,5.6,2246.375,1993,-0.9587178169872964,0,1,0,0,0,294.8695,0.0,-1.2,-0.57,-4.4,-18.7,-2.370692,-7.308407
23.27,5.6,2246.375,1993,-0.9741004551724206,0,1,0,0,0,292.26694,0.0,-1.8,-0.71,2.28,5.1,-1.7991574,-2.7177696
23.27,5.6,2246.375,1993,-0.7236440382959123,0,1,0,0,0,286.2018,0.0,-0.1,2.56,-7.8,-41.9,-3.5739167,-17.058933
23.27,5.6,2246.375,1994,0.2386727660059501,0,1,0,0,0,283.2651,0.0,-0.2,1.04,-1.65,2.4,-5.8561373,-34.76846
23.27,5.6,2246.375,1994,0.9510565162951535,0,1,0,0,0,282.4622,0.0,-1.1,1.26,-0.6,12.4,-1.004688,3.8581429
23.27,5.6,2246.375,1994,-0.680773409477016,0,1,0,0,0,296.9703,0.0,-2.0,0.38,-1.13,-3.7,-2.345433,-7.132763
23.27,5.6,2246.375,1994,-0.9587178169872964,0,1,0,0,0,294.7611,1.2910424e-05,-2.6,-1.32,-2.99,-17.5,-1.4787574,-0.1584816
23.27,5.6,2246.375,1994,-0.9741004551724206,0,1,0,0,0,288.9016,0.0,-1.9,-0.97,-11.16,-69.3,-2.4508054,-7.9528465
23.27,5.6,2246.375,1995,0.9510565162951535,0,1,0,0,0,292.5112,0.0,1.2,1.25,-6.47,-35.6,-1.0403078,3.55373
23.27,5.6,2246.375,1995,0.9760105506323683,0,1,0,0,0,288.50937,9.177015e-06,-1.1,-0.85,-3.52,-15.1,-0.5729768,7.5476265
23.27,5.6,2246.375,1995,0.741222010848596,0,1,0,0,0,295.63074,0.0,-0.6,-1.49,-3.3,-16.0,-2.467814,-8.484379
23.27,5.6,2246.375,1995,0.29671281927349075,0,1,0,0,0,301.27942,0.0,0.2,0.13,0.87,1.8,-1.7135208,-2.1996727
23.27,5.6,2246.375,1995,-0.2135209154397959,0,1,0,0,0,300.05527,0.0,0.7,-0.22,0.94,7.6,-1.600545,-1.1851768
23.27,5.6,2246.375,1995,-0.680773409477016,0,1,0,0,0,299.9643,1.8237811e-06,0.5,0.69,-1.17,-6.2,-1.8868283,-3.644558
23.27,5.6,2246.375,1995,-0.9587178169872964,0,1,0,0,0,297.54257,0.0,0.4,0.31,-1.68,-10.8,-3.4543073,-16.021801
23.27,5.6,2246.375,1995,-0.9741004551724206,0,1,0,0,0,293.8044,0.0,0.0,0.19,-2.01,-7.3,-3.2530515,-14.339153
23.27,5.6,2246.375,1995,-0.2884824328806098,0,1,0,0,0,283.6134,0.0,-0.8,-1.67,-5.9,-38.0,-6.2921705,-38.69559
23.27,5.6,2246.375,1996,0.9562348265919056,0,1,0,0,0,286.8011,0.0,1.9,-0.24,-5.17,-13.3,-0.75677466,5.976856
23.27,5.6,2246.375,1996,0.9721181966290613,0,1,0,0,0,296.13385,0.0,1.3,-0.17,-3.93,-10.4,-0.9434221,4.381733
23.27,5.6,2246.375,1998,0.741222010848596,0,1,0,0,0,299.25958,0.0,0.4,-1.32,-5.73,-36.0,-2.1010635,-5.5116844
23.27,5.6,2246.375,1998,0.29671281927349075,0,1,0,0,0,299.00745,5.9030276e-06,1.6,-2.72,-1.08,-6.9,-2.9298306,-12.493816
23.27,5.6,2246.375,1998,-0.2135209154397959,0,1,0,0,0,301.52216,4.019692e-06,2.0,-0.48,-2.66,-13.4,-1.8836739,-3.519268
23.27,5.6,2246.375,1998,-0.680773409477016,0,1,0,0,0,300.5397,0.0,1.9,-0.02,-4.43,-24.9,-1.962353,-4.29195
23.27,5.6,2246.375,1998,-0.9587178169872964,0,1,0,0,0,297.0684,0.0,1.7,-2.0,-3.64,-23.5,-5.188038,-30.12201
23.27,5.6,2246.375,1999,-0.680773409477016,0,1,0,0,0,301.18243,0.0,0.6,0.39,-1.945,-18.4,-2.0823243,-5.2248497
23.27,5.6,2246.375,1999,-0.9587178169872964,0,1,0,0,0,299.6228,0.0,-0.1,0.36,-4.49,-23.75,-3.1362817,-13.413372
23.27,5.6,2246.375,2001,-0.680773409477016,0,1,0,0,0,301.062,0.0,-0.7,-0.07,0.45,9.35,-2.4691498,-8.262432
23.27,5.6,2246.375,2002,0.29671281927349075,0,1,0,0,0,300.42267,0.0,-0.4,0.38,-0.62,10.1,-1.6185591,-1.4568157
23.27,5.6,2246.375,2003,0.6994583270516471,0,1,0,0,0,286.73746,0.0,-1.1,0.62,-5.11,-20.3,-3.2229555,-14.678677
23.27,5.6,2246.375,1999,6.432490598706546e-16,0,1,0,0,0,282.04202,0.0,2.4,1.61,-11.98,-85.3,-5.8531246,-34.921856
23.27,5.6,2246.375,2000,0.16280701293851715,0,1,0,0,0,299.66336,0.0,-0.3,-0.03,-2.25,-3.5,-1.8733896,-3.4623222
23.27,5.6,2246.375,2000,-0.5307300481619331,0,1,0,0,0,299.27533,8.909299e-06,1.2,-0.29,-4.58,-26.35,-2.3344686,-7.292431
23.27,5.6,2246.375,2000,-0.5452404385406507,0,1,0,0,0,300.7156,0.0,1.2,-0.29,1.53,6.9,-2.575959,-9.300892
23.27,5.6,2246.375,2001,0.5595892624101765,0,1,0,0,0,300.20514,0.0,-0.8,-0.02,-1.83,-20.2,-1.8389987,-3.169033
23.27,5.6,2246.375,2001,-0.7748840413670406,0,1,0,0,0,300.0946,0.0,-0.7,-0.07,4.53,23.55,-2.3796852,-7.5474052
23.27,5.6,2246.375,2001,-0.7856498550787144,0,1,0,0,0,300.25223,0.0,-0.7,-0.07,1.59,12.75,-2.3045557,-6.97044
23.27,5.6,2246.375,2001,-0.8165380514459157,0,1,0,0,0,300.1689,0.0,-0.7,-0.07,1.32,8.5,-1.7291934,-2.3336143
23.27,5.6,2246.375,2001,-0.8359254794186365,0,1,0,0,0,300.6625,0.0,-0.7,-0.07,0.17,10.2,-1.6437061,-1.6030235
23.27,5.6,2246.375,2001,-0.8452490573530633,0,1,0,0,0,301.18533,0.0,-0.7,-0.07,0.28,12.45,-1.6515424,-1.6699944
23.27,5.6,2246.375,2001,-0.8631421280499115,0,1,0,0,0,300.4996,0.0,-0.7,-0.07,5.32,33.95,-1.681463,-1.9257011
23.27,5.6,2246.375,2002,0.5160623910158528,0,1,0,0,0,298.884,0.0,-1.4,-0.22,-2.53,-12.1,-2.0853126,-5.1278496
23.27,5.6,2246.375,2002,-0.4862727071086902,0,1,0,0,0,300.17236,0.0,-0.8,0.62,-2.34,-3.1,-2.1802828,-6.0247
23.27,5.6,2246.375,2001,-0.9997685019798909,0,1,0,0,0,296.4234,0.0,-0.1,-0.24,1.49,-2.35,-3.3151119,-14.775814
23.27,5.6,2246.375,2002,0.5595892624101765,0,1,0,0,0,296.49268,0.0,-1.4,-0.22,2.31,8.8,-2.3032286,-6.883419
23.27,5.6,2246.375,2005,0.3294084822245304,0,1,0,0,0,300.7933,0.0,0.7,-0.05,-1.9,-8.55,-1.6387193,-1.5604057
23.27,5.6,2246.375,2005,-0.9033558023246842,0,1,0,0,0,296.30783,1.3992833e-05,0.6,0.63,0.52,7.08,-3.83723,-19.203098
23.27,5.6,2246.375,2002,-0.9992500112396835,0,1,0,0,0,297.8151,0.0,-0.6,-2.28,-1.29,10.3,-3.4400022,-15.77763
